,cod_cliente,primeiro_nome_x,ultimo_nome_x,email_x,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento_x,endereco_x,cep_x,cod_proposta,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta,primeiro_nome_y,ultimo_nome_y,email_y,cpf,data_nascimento_y,endereco_y,cep_y,cod_agencia,nome,endereco,cidade,uf,data_abertura,tipo_agencia
1370,247,Stephany,Pereira,brenoda-cruz@example.com,PF,2019-07-25 14:05:00 UTC,957.482.106-49,1997-11-22,"Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",69958-930,934.0,86.0,2020-10-11 16:34:11 UTC,0.019,71362.77282827868,134563.94,63201.16717172132,2081.29602187145,56.0,1.0,Enviada,Eduarda,Jesus,zmelo@example.com,260.431.897-04,1983-10-28,"Vale de Ribeiro, 6 Vera Cruz 77263-255 Lopes Verde / MS",53119-377,7.0,Agência Digital,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2015-08-01,Digital
1371,247,Stephany,Pereira,brenoda-cruz@example.com,PF,2019-07-25 14:05:00 UTC,957.482.106-49,1997-11-22,"Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",69958-930,1909.0,62.0,2011-08-01 09:06:13 UTC,0.013,145665.58382650733,218884.27,73218.6861734927,2550.8445266750123,105.0,0.0,Aprovada,Arthur,Campos,oviana@example.org,381.657.092-59,1973-12-28,"Conjunto Alves, 8 Santa Amelia 36469-502 da Mota do Amparo / BA",16596-292,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1372,247,Stephany,Pereira,brenoda-cruz@example.com,PF,2019-07-25 14:05:00 UTC,957.482.106-49,1997-11-22,"Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",69958-930,246.0,68.0,2015-07-06 17:09:44 UTC,0.0196,24942.04002464001,32209.2,7267.159975359992,1739.361132851703,17.0,5.0,Aprovada,João Miguel,Souza,icarvalho@example.com,627.134.095-43,1962-10-14,"Passarela Natália da Rosa, 24 São Pedro 65884-698 Rocha da Praia / PI",98839-500,8.0,Agência Jardins,"Av. Brg. Faria Lima, 2491 - Jardim Paulistano, São Paulo - SP, 01452-000",São Paulo,SP,2018-01-09,Física
1373,247,Stephany,Pereira,brenoda-cruz@example.com,PF,2019-07-25 14:05:00 UTC,957.482.106-49,1997-11-22,"Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",69958-930,1523.0,19.0,2020-07-31 08:21:22 UTC,0.0215,75466.06501328769,142225.29,66759.22498671232,2536.0282361951404,48.0,3.0,Em análise,Luiz Fernando,Dias,pcunha@example.net,820.415.963-33,1994-07-10,"Ladeira de Moreira, 82 Jardim Atlântico 27617-762 Sales Verde / PB",50013962,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1374,247,Stephany,Pereira,brenoda-cruz@example.com,PF,2019-07-25 14:05:00 UTC,957.482.106-49,1997-11-22,"Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",69958-930,721.0,31.0,2011-03-30 21:44:36 UTC,0.0144,165121.88102132815,201305.07,36183.188978671846,3791.5124988769207,69.0,3.0,Em análise,Joaquim,Pires,laispeixoto@example.org,104.263.875-62,1978-06-12,"Loteamento de Peixoto, 42 Aparecida 7ª Seção 72660123 Nunes / SE",51569-010,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1375,247,Stephany,Pereira,brenoda-cruz@example.com,PF,2019-07-25 14:05:00 UTC,957.482.106-49,1997-11-22,"Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",69958-930,1671.0,15.0,2010-04-02 21:25:41 UTC,0.0193,10533.78397628741,18464.59,7930.806023712589,240.1972060912675,98.0,4.0,Validação documentos,Joana,Rodrigues,erodrigues@example.net,480.756.921-01,1968-05-21,"Esplanada de Almeida, 720 Manacas 89334474 Cardoso de Cunha / MT",92472266,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1376,247,Stephany,Pereira,brenoda-cruz@example.com,PF,2019-07-25 14:05:00 UTC,957.482.106-49,1997-11-22,"Aeroporto Lopes, 97 Alto Barroca 93134-328 Ferreira / AM",69958-930,474.0,65.0,2018-06-14 14:50:52 UTC,0.0187,160135.8855393251,194338.25,34202.3644606749,3539.353504459483,101.0,6.0,Validação documentos,Sabrina,Silva,luiz-gustavo49@example.org,652.307.918-02,1990-02-15,"Lago Costela, 31 Conjunto Santa Maria 75957-012 Azevedo / PE",75913-235,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1377,302,Cauê,Pereira,ana-vitoria06@example.com,PF,2017-01-10 13:05:00 UTC,237.061.948-13,1972-08-25,Fazenda de Viana Minas Brasil 54626-764 Lima / SC,02056823,1460.0,62.0,2021-10-22 06:18:32 UTC,0.0198,161765.45729888842,197885.02,36119.562701111594,3603.908536062685,112.0,1.0,Enviada,Arthur,Campos,oviana@example.org,381.657.092-59,1973-12-28,"Conjunto Alves, 8 Santa Amelia 36469-502 da Mota do Amparo / BA",16596-292,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1379,415,Thomas,Pereira,fariasbernardo@example.org,PF,2015-06-09 14:03:00 UTC,028.194.673-69,1994-08-11,"Vereda de Campos, 31 Vila Sumaré 70152449 Vieira do Campo / SE",15155-764,1636.0,59.0,2011-10-03 22:04:15 UTC,0.0165,25824.278528768376,43099.78,17275.501471231622,523.032906748466,103.0,3.0,Aprovada,Eloah,Fernandes,ida-costa@example.org,486.321.970-96,1987-09-10,Recanto Duarte Vila Mangueiras 08038-110 Araújo / RO,73404-769,5.0,Agência Porto Alegre,"Av. Bento Gonçalves, 1924 - Partenon, Porto Alegre - RS, 90650-000",Porto Alegre,RS,2013-12-01,Física
1380,415,Thomas,Pereira,fariasbernardo@example.org,PF,2015-06-09 14:03:00 UTC,028.194.673-69,1994-08-11,"Vereda de Campos, 31 Vila Sumaré 70152449 Vieira do Campo / SE",15155-764,945.0,76.0,2022-11-19 07:58:31 UTC,0.0117,160842.7363891107,220841.0,59998.26361088928,12522.30288121529,14.0,6.0,Em análise,Ana Júlia,Gomes,davi-luccacardoso@example.org,461.837.095-57,1985-09-13,"Viaduto Rezende, 33 Beira Linha 94699659 Fogaça do Oeste / RN",73793-541,5.0,Agência Porto Alegre,"Av. Bento Gonçalves, 1924 - Partenon, Porto Alegre - RS, 90650-000",Porto Alegre,RS,2013-12-01,Física
1381,420,Maria Cecília,Pereira,eduarda82@example.org,PF,2013-01-24 10:10:00 UTC,431.752.890-88,1999-07-19,"Esplanada de Fernandes, 754 Vila Aeroporto 55518601 Ribeiro da Prata / AL",69843363,816.0,76.0,2019-03-16 15:51:17 UTC,0.0247,110094.24003475968,210320.45,100226.20996524033,6135.2964116891935,24.0,1.0,Enviada,Ana Júlia,Gomes,davi-luccacardoso@example.org,461.837.095-57,1985-09-13,"Viaduto Rezende, 33 Beira Linha 94699659 Fogaça do Oeste / RN",73793-541,5.0,Agência Porto Alegre,"Av. Bento Gonçalves, 1924 - Partenon, Porto Alegre - RS, 90650-000",Porto Alegre,RS,2013-12-01,Física
1382,420,Maria Cecília,Pereira,eduarda82@example.org,PF,2013-01-24 10:10:00 UTC,431.752.890-88,1999-07-19,"Esplanada de Fernandes, 754 Vila Aeroporto 55518601 Ribeiro da Prata / AL",69843363,1959.0,53.0,2010-04-01 02:11:04 UTC,0.02,90472.37415451091,177198.48,86726.1058454891,19194.47361142642,5.0,5.0,Em análise,Helena,Lopes,antoniomonteiro@example.org,928.706.341-96,1990-10-08,"Área Enrico Caldeira, 9 Santa Cecilia 37808172 Rocha da Prata / PB",48143-984,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1383,420,Maria Cecília,Pereira,eduarda82@example.org,PF,2013-01-24 10:10:00 UTC,431.752.890-88,1999-07-19,"Esplanada de Fernandes, 754 Vila Aeroporto 55518601 Ribeiro da Prata / AL",69843363,983.0,68.0,2018-02-27 03:22:09 UTC,0.02,14209.974383360515,25246.25,11036.275616639485,1740.9412265973365,9.0,4.0,Em análise,João Miguel,Souza,icarvalho@example.com,627.134.095-43,1962-10-14,"Passarela Natália da Rosa, 24 São Pedro 65884-698 Rocha da Praia / PI",98839-500,8.0,Agência Jardins,"Av. Brg. Faria Lima, 2491 - Jardim Paulistano, São Paulo - SP, 01452-000",São Paulo,SP,2018-01-09,Física
1384,459,Calebe,Pereira,isabelly36@example.org,PF,2019-11-05 10:33:00 UTC,376.458.209-00,1955-02-17,Travessa Gabriel Fogaça São Cristóvão 29295-525 Freitas de Moura / MA,88159-092,43.0,66.0,2022-11-21 14:05:11 UTC,0.0156,156818.4350721337,196748.06,39929.62492786629,14430.902683540202,12.0,5.0,Em análise,Lívia,Rodrigues,estherdias@example.com,953.124.067-16,1992-02-27,"Praça Novaes, 93 Sion 55659988 Souza dos Dourados / SP",73034259,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1386,690,Murilo,Pereira,enovaes@example.org,PF,2022-02-27 14:01:00 UTC,248.963.570-00,1986-03-11,"Viaduto de Moreira, 77 Vila Nova Gameleira 3ª Seção 36353-876 Silva / AC",58926-121,888.0,1.0,2019-12-01 11:00:58 UTC,0.0094,79516.50735928857,140657.41,61140.90264071143,2676.6497271980265,35.0,0.0,Em análise,Lorena,da Mata,luiz-felipefarias@example.org,843.201.579-23,1996-01-31,"Vereda da Rocha, 240 Vila Aeroporto 10668-659 Caldeira / MT",69097997,9.0,Agência Florianópolis,"Av. Jorn. Rubéns de Arruda Ramos, 1280 - Centro, Florianópolis - SC, 88015-700",Florianópolis,SC,2019-10-09,Física
1387,690,Murilo,Pereira,enovaes@example.org,PF,2022-02-27 14:01:00 UTC,248.963.570-00,1986-03-11,"Viaduto de Moreira, 77 Vila Nova Gameleira 3ª Seção 36353-876 Silva / AC",58926-121,189.0,17.0,2020-11-27 00:26:31 UTC,0.0129,19572.889336991622,32461.13,12888.240663008371,732.053818707244,33.0,1.0,Em análise,Larissa,Castro,asilva@example.com,137.405.962-52,1980-05-19,"Setor de Oliveira, 8 Teixeira Dias 68695-507 Costela / SC",71170-459,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1388,690,Murilo,Pereira,enovaes@example.org,PF,2022-02-27 14:01:00 UTC,248.963.570-00,1986-03-11,"Viaduto de Moreira, 77 Vila Nova Gameleira 3ª Seção 36353-876 Silva / AC",58926-121,257.0,45.0,2018-10-30 23:58:47 UTC,0.0172,176449.99221750328,240493.02,64043.0277824967,3655.331981774128,104.0,0.0,Validação documentos,Laura,Cunha,lviana@example.org,217.583.096-95,1977-02-07,"Lagoa Benício Moura, 5 Vila Paraíso 50235854 da Conceição / RJ",19415-341,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1389,690,Murilo,Pereira,enovaes@example.org,PF,2022-02-27 14:01:00 UTC,248.963.570-00,1986-03-11,"Viaduto de Moreira, 77 Vila Nova Gameleira 3ª Seção 36353-876 Silva / AC",58926-121,619.0,84.0,2018-11-16 16:27:39 UTC,0.0139,46260.24535778139,68085.27,21825.024642218614,1272.2785988770486,51.0,3.0,Validação documentos,Pietro,Souza,diogo68@example.org,136.078.249-40,1985-03-31,"Sítio Pereira, 2 Baleia 52815-925 da Cruz / PB",92408-486,7.0,Agência Digital,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2015-08-01,Digital
1390,747,Sabrina,Pereira,iaraujo@example.org,PF,2022-11-18 14:04:00 UTC,589.734.210-50,1968-06-12,"Colônia da Mota, 97 Vila Satélite 99485026 Pereira Alegre / BA",52359-242,621.0,95.0,2015-11-29 21:05:22 UTC,0.0222,111276.06444886526,180089.89,68813.82555113475,3093.0036436455453,73.0,6.0,Em análise,Juliana,Cavalcanti,gomesmanuela@example.org,309.764.251-06,1982-05-18,Trevo de Duarte Nossa Senhora Do Rosário 41440886 Rezende / MS,52427-851,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1391,747,Sabrina,Pereira,iaraujo@example.org,PF,2022-11-18 14:04:00 UTC,589.734.210-50,1968-06-12,"Colônia da Mota, 97 Vila Satélite 99485026 Pereira Alegre / BA",52359-242,971.0,18.0,2014-01-25 20:15:59 UTC,0.0235,28339.92982885547,34819.45,6479.520171144524,746.2381877782278,96.0,0.0,Validação documentos,Maria Vitória,Duarte,almeidacaroline@example.net,047.836.592-65,1963-12-24,"Setor Thiago da Rocha, 9 Independência 55260-908 Santos da Prata / PE",29043497,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1392,806,Larissa,Pereira,gfernandes@example.com,PF,2018-05-02 13:32:00 UTC,721.083.496-69,1987-05-31,"Estação Mariana da Luz, 415 Conjunto Jatoba 02240602 Teixeira / AM",88852254,1390.0,6.0,2018-11-15 02:42:49 UTC,0.0243,103211.59065496648,124934.78,21723.189345033526,5401.365915390246,26.0,2.0,Enviada,Clarice,Costela,lrezende@example.org,264.875.013-44,1977-02-06,"Parque de Silveira, 66 Vila Da Luz 09881-664 Jesus / MS",12204328,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1393,806,Larissa,Pereira,gfernandes@example.com,PF,2018-05-02 13:32:00 UTC,721.083.496-69,1987-05-31,"Estação Mariana da Luz, 415 Conjunto Jatoba 02240602 Teixeira / AM",88852254,472.0,51.0,2011-04-21 01:58:34 UTC,0.0105,102638.21723842228,124608.8,21970.58276157771,5046.324265296072,23.0,4.0,Enviada,Pedro Lucas,Silveira,kda-cunha@example.com,823.456.790-00,1970-12-24,"Trecho de Duarte, 903 Leticia 22951015 Nascimento / RR",87312248,8.0,Agência Jardins,"Av. Brg. Faria Lima, 2491 - Jardim Paulistano, São Paulo - SP, 01452-000",São Paulo,SP,2018-01-09,Física
1394,820,Clara,Pereira,isadoramartins@example.com,PF,2017-05-04 12:48:00 UTC,013.967.824-78,1979-02-22,"Rua Mendes, 275 Inconfidência 75773-173 Moraes / MS",42454829,652.0,34.0,2017-10-21 01:53:05 UTC,0.018,134896.61086370656,235065.04,100168.42913629345,3213.104060747298,79.0,1.0,Aprovada,Daniela,Fernandes,rezendemarcela@example.org,627.401.395-43,1996-07-22,"Feira de Melo, 95 Bom Jesus 02499-885 Jesus / PE",73390-636,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1395,820,Clara,Pereira,isadoramartins@example.com,PF,2017-05-04 12:48:00 UTC,013.967.824-78,1979-02-22,"Rua Mendes, 275 Inconfidência 75773-173 Moraes / MS",42454829,852.0,64.0,2016-10-26 23:16:07 UTC,0.0093,129417.95954756158,205114.45,75696.49045243843,4246.790715450688,36.0,2.0,Aprovada,Ana Júlia,Jesus,thales22@example.com,265.931.407-16,1975-06-15,Travessa Araújo Flamengo 90045246 Dias / AM,85994735,7.0,Agência Digital,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2015-08-01,Digital
1396,820,Clara,Pereira,isadoramartins@example.com,PF,2017-05-04 12:48:00 UTC,013.967.824-78,1979-02-22,"Rua Mendes, 275 Inconfidência 75773-173 Moraes / MS",42454829,393.0,98.0,2017-06-22 12:59:38 UTC,0.0195,147290.0546614765,186875.66,39585.60533852352,3337.6864902814414,102.0,1.0,Em análise,Alana,Castro,rodrigo08@example.org,825.140.697-85,1964-03-06,"Trecho de da Paz, 27 Conjunto Taquaril 72170-264 Pinto / MS",36787-854,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1397,820,Clara,Pereira,isadoramartins@example.com,PF,2017-05-04 12:48:00 UTC,013.967.824-78,1979-02-22,"Rua Mendes, 275 Inconfidência 75773-173 Moraes / MS",42454829,1083.0,47.0,2012-09-07 00:10:10 UTC,0.0155,105206.31193942166,194504.44,89298.12806057834,1965.9585499878815,115.0,6.0,Validação documentos,Maitê,Correia,carlos-eduardo92@example.com,031.248.796-78,1978-10-25,"Lagoa de da Mata, 20 Silveira 49023-064 Rocha do Sul / PE",94709-044,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1398,905,Benício,Pereira,diegomartins@example.org,PF,2013-03-04 12:38:00 UTC,713.950.684-10,2005-09-03,"Campo Sabrina Fernandes, 51 Aparecida 7ª Seção 82997893 da Rocha do Campo / AL",29896369,1861.0,10.0,2012-02-20 12:54:02 UTC,0.021,2130.43778606104,2850.11,719.6722139389601,70.03547781504082,49.0,3.0,Enviada,Vitor Hugo,Novaes,isisda-paz@example.org,187.053.296-12,1969-06-19,"Pátio Silveira, 48 Concórdia 02998-381 Moraes / SC",75796-270,5.0,Agência Porto Alegre,"Av. Bento Gonçalves, 1924 - Partenon, Porto Alegre - RS, 90650-000",Porto Alegre,RS,2013-12-01,Física
1399,905,Benício,Pereira,diegomartins@example.org,PF,2013-03-04 12:38:00 UTC,713.950.684-10,2005-09-03,"Campo Sabrina Fernandes, 51 Aparecida 7ª Seção 82997893 da Rocha do Campo / AL",29896369,576.0,13.0,2018-07-29 06:28:27 UTC,0.0136,74902.21894010481,108072.51,33170.29105989518,1599.374433102556,75.0,0.0,Enviada,Maria Fernanda,Novaes,milena41@example.net,942.718.605-49,1964-04-13,"Distrito Enrico Souza, 9 Vila Novo São Lucas 51945-621 Gonçalves de Cunha / MS",96640825,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1400,905,Benício,Pereira,diegomartins@example.org,PF,2013-03-04 12:38:00 UTC,713.950.684-10,2005-09-03,"Campo Sabrina Fernandes, 51 Aparecida 7ª Seção 82997893 da Rocha do Campo / AL",29896369,1483.0,27.0,2012-02-13 03:17:30 UTC,0.0235,130116.95768202688,245412.65,115295.69231797312,5396.173200891084,36.0,4.0,Em análise,Marcela,da Conceição,mcosta@example.com,139.467.025-70,1963-05-14,"Avenida de Campos, 513 Tres Marias 67624232 Correia / AM",66423556,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1402,111,Calebe,Rezende,jvieira@example.org,PF,2021-11-02 11:34:00 UTC,391.276.054-34,1956-01-17,"Estrada Ana Sophia da Cruz, 739 Marçola 46229-871 Monteiro / RO",04736-349,1900.0,22.0,2019-10-30 05:15:55 UTC,0.0153,21407.752752725373,39079.51,17671.75724727463,404.9078085210174,109.0,1.0,Aprovada,Davi Luiz,Sales,leticia48@example.org,192.058.346-70,1979-01-07,"Loteamento de Fogaça, 485 Vila Fumec 29814669 Gonçalves do Oeste / DF",60281-719,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1403,111,Calebe,Rezende,jvieira@example.org,PF,2021-11-02 11:34:00 UTC,391.276.054-34,1956-01-17,"Estrada Ana Sophia da Cruz, 739 Marçola 46229-871 Monteiro / RO",04736-349,986.0,63.0,2020-04-30 17:31:33 UTC,0.0105,59451.94746369212,70673.34,11221.39253630788,4304.505018752541,15.0,3.0,Aprovada,Ana Clara,Moraes,vitoriagomes@example.org,291.847.506-85,1981-05-08,"Favela de Oliveira, 514 Vila Nova Gameleira 3ª Seção 04170-829 Teixeira do Campo / CE",74407700,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1404,111,Calebe,Rezende,jvieira@example.org,PF,2021-11-02 11:34:00 UTC,391.276.054-34,1956-01-17,"Estrada Ana Sophia da Cruz, 739 Marçola 46229-871 Monteiro / RO",04736-349,651.0,34.0,2017-10-07 21:17:43 UTC,0.0191,145257.32160242746,245895.49,100638.16839757256,7361.765521608002,25.0,5.0,Em análise,Daniela,Fernandes,rezendemarcela@example.org,627.401.395-43,1996-07-22,"Feira de Melo, 95 Bom Jesus 02499-885 Jesus / PE",73390-636,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1405,111,Calebe,Rezende,jvieira@example.org,PF,2021-11-02 11:34:00 UTC,391.276.054-34,1956-01-17,"Estrada Ana Sophia da Cruz, 739 Marçola 46229-871 Monteiro / RO",04736-349,118.0,24.0,2019-07-21 10:46:13 UTC,0.0206,110206.58802000953,174949.5,64742.91197999047,3026.7326916247,68.0,3.0,Validação documentos,Vitória,Vieira,pedro-henrique56@example.org,572.340.961-16,1989-06-13,"Campo Bruno Melo, 3 São Jorge 1ª Seção 04133-564 Araújo de Pires / PE",92847600,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1406,182,Vitor Gabriel,Rezende,fernandesbianca@example.com,PF,2020-11-04 12:06:00 UTC,468.903.721-31,1959-03-21,"Trevo Ana Lívia Rocha, 65 Varzea Da Palma 54972834 Ramos / BA",12587-908,1268.0,78.0,2018-09-15 21:03:51 UTC,0.009,124531.37786570656,232512.49,107981.11213429343,3103.9118918332574,50.0,2.0,Enviada,João Felipe,Ferreira,fernando53@example.org,369.428.710-87,1976-09-12,"Favela Barros, 28 Nazare 98329-395 Caldeira do Norte / GO",83982-409,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1407,182,Vitor Gabriel,Rezende,fernandesbianca@example.com,PF,2020-11-04 12:06:00 UTC,468.903.721-31,1959-03-21,"Trevo Ana Lívia Rocha, 65 Varzea Da Palma 54972834 Ramos / BA",12587-908,857.0,13.0,2022-08-24 20:10:51 UTC,0.0151,131839.59103658475,234725.24,102885.64896341522,2385.749016432866,120.0,1.0,Em análise,Maria Fernanda,Novaes,milena41@example.net,942.718.605-49,1964-04-13,"Distrito Enrico Souza, 9 Vila Novo São Lucas 51945-621 Gonçalves de Cunha / MS",96640825,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1408,182,Vitor Gabriel,Rezende,fernandesbianca@example.com,PF,2020-11-04 12:06:00 UTC,468.903.721-31,1959-03-21,"Trevo Ana Lívia Rocha, 65 Varzea Da Palma 54972834 Ramos / BA",12587-908,389.0,4.0,2017-07-22 16:37:16 UTC,0.0238,39547.97024211666,53003.03,13455.059757883344,2002.203940055149,27.0,1.0,Validação documentos,Laís,Lopes,diaslucas@example.org,269.580.741-49,1976-10-14,"Sítio da Paz, 94 Conjunto Jatoba 59169-769 Nogueira / PA",07868885,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1409,182,Vitor Gabriel,Rezende,fernandesbianca@example.com,PF,2020-11-04 12:06:00 UTC,468.903.721-31,1959-03-21,"Trevo Ana Lívia Rocha, 65 Varzea Da Palma 54972834 Ramos / BA",12587-908,40.0,32.0,2013-03-06 07:07:34 UTC,0.0176,79874.0233846514,99049.63,19175.606615348588,4109.08808980759,24.0,1.0,Validação documentos,Vitor Hugo,Dias,aragaonicolas@example.net,936.172.548-37,1986-12-18,Área Sophie Moreira Maria Virgínia 71941-111 Souza do Campo / RJ,08955-215,4.0,Agência Osasco,"Av. Antônio Carlos Costa, 1000 - Bela Vista, Osasco - SP, 06053-014",Osasco,SP,2013-11-06,Física
1410,187,Maysa,Rezende,yfogaca@example.org,PF,2022-03-08 15:48:00 UTC,729.610.534-80,1964-05-16,"Viela Novaes, 96 Vila Pilar 42684-816 Monteiro / RS",87469775,1264.0,63.0,2016-02-03 03:32:06 UTC,0.0244,131337.58299090297,221227.0,89889.41700909704,7294.866486228766,24.0,4.0,Enviada,Ana Clara,Moraes,vitoriagomes@example.org,291.847.506-85,1981-05-08,"Favela de Oliveira, 514 Vila Nova Gameleira 3ª Seção 04170-829 Teixeira do Campo / CE",74407700,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
